n_samples,sample_mean
500,3463.668
500,3645.26
500,3437.268
500,3763.058
500,3458.772
500,3469.16
500,3598.002
500,3450.336
500,3489.862
500,3376.118
500,3501.362
500,3491.924
500,3483.756
500,3384.724
500,3545.656
500,3449.532
500,3373.39
500,3634.598
500,3727.49
500,3511.646
500,3333.706
500,3779.462
500,3426.632
500,3172.564
500,3447.944
500,3482.178
500,3485.436
500,3520.362
500,3526.66
500,3440.988
500,3316.142
500,3619.458
500,3612.708
500,3325.294
500,3473.144
500,3684.79
500,3468.704
500,3637.194
500,3280.248
500,3584.804
500,3567.206
500,3596.648
500,3449.686
500,3478.246
500,3618.618
500,3336.506
500,3513.734
500,3448.014
500,3652.67
500,3606.318
500,3473.092
500,3365.698
500,3747.458
500,3509.638
500,3290.714
500,3666.86
500,3503.344
500,3500.946
500,3514.738
500,3685.694
500,3523.978
500,3512.628
500,3483.804
500,3633.826
500,3499.83
500,3661.764
500,3411.964
500,3351.848
500,3523.646
500,3352.734
500,3634.12
500,3202.016
500,3637.782
500,3478.394
500,3377.248
500,3591.802
500,3533.174
500,3766.186
500,3401.974
500,3438.76
500,3372.07
500,3362.832
500,3443.464
500,3536.666
500,3765.658
500,3443.294
500,3539.666
500,3444.902
500,3539.122
500,3477.114
500,3526.604
500,3520.864
500,3347.146
500,3510.814
500,3584.398
500,3809.338
500,3654.29
500,3373.684
500,3425.666
500,3646.084
500,3381.022
500,3553.368
500,3456.962
500,3419.482
500,3917.968
500,3635.524
500,3576.072
500,3445.512
500,3337.352
500,3505.56
500,3639.95
500,3350.01
500,3422.644
500,3464.116
500,3373.598
500,3417.172
500,3588.702
500,3660.946
500,3299.22
500,3511.896
500,3472.012
500,3575.912
500,3584.884
500,3607.92
500,3561.662
500,3445.088
500,3382.76
500,3429.394
500,3554.646
500,3617.528
500,3621.552
500,3575.476
500,3576.222
500,3489.1
500,3575.038
500,3489.074
500,3466.298
500,3605.192
500,3573.458
500,3420.638
500,3451.548
500,3601.856
500,3607.892
500,3352.4
500,3340.144
500,3457.37
500,3594.648
500,3487.286
500,3424.416
500,3605.174
500,3435.752
500,3479.588
500,3579.29
500,3571.466
500,3322.932
500,3567.978
500,3624.346
500,3425.818
500,3400.164
500,3531.896
500,3374.342
500,3379.074
500,3662.322
500,3516.394
500,3699.716
500,3474.372
500,3287.1
500,3454.398
500,3580.354
500,3474.39
500,3485.8
500,3703.686
500,3325.146
500,3667.518
500,3544.332
500,3588.374
500,3444.768
500,3372.008
500,3456.628
500,3386.108
500,3325.404
500,3719.094
500,3340.984
500,3565.632
500,3374.024
500,3653.208
500,3489.276
500,3628.898
500,3545.82
500,3508.914
500,3411.42
500,3392.41
500,3353.938
500,3415.038
500,3356.634
500,3373.714
500,3501.814
500,3276.37
500,3741.94
500,3376.356
500,3709.396
500,3505.804
500,3455.524
500,3466.31
500,3485.604
500,3427.662
500,3502.138
500,3613.762
500,3415.484
500,3642.968
500,3411.444
500,3462.414
500,3469.946
500,3842.766
500,3469.886
500,3468.142
500,3487.67
500,3478.428
500,3500.386
500,3699.434
500,3575.748
500,3433.344
500,3399.614
500,3658.844
500,3598.672
500,3408.022
500,3551.8
500,3400.18
500,3573.074
500,3566.048
500,3387.778
500,3477.708
500,3681.196
500,3395.53
500,3542.646
500,3412.832
500,3548.602
500,3562.372
500,3422.32
500,3697.268
500,3588.688
500,3444.254
500,3555.482
500,3727.944
500,3428.638
500,3318.682
500,3416.596
500,3492.418
500,3518.154
500,3434.524
500,3461.808
500,3449.814
500,3406.028
500,3587.958
500,3356.168
500,3430.974
500,3402.296
500,3359.554
500,3623.352
500,3592.274
500,3547.83
500,3624.31
500,3493.538
500,3539.436
500,3664.01
500,3683.4
500,3368.546
500,3633.514
500,3599.148
500,3608.482
500,3350.22
500,3386.742
500,3688.89
500,3486.236
500,3394.06
500,3421.386
500,3217.236
500,3400.282
500,3383.666
500,3391.092
500,3416.274
500,3364.064
500,3471.376
500,3590.094
500,3626.666
500,3617.694
500,3535.98
500,3594.198
500,3475.44
500,3476.058
500,3506.18
500,3463.568
500,3609.486
500,3392.912
500,3432.808
500,3279.512
500,3587.792
500,3594.512
500,3424.1
500,3583.65
500,3398.452
500,3491.782
500,3797.326
500,3395.008
500,3562.916
500,3579.632
500,3375.482
500,3591.828
500,3520.32
500,3454.994
500,3380.494
500,3447.884
500,3307.354
500,3476.376
500,3592.628
500,3533.156
500,3604.782
500,3570.674
500,3438.782
500,3217.71
500,3481.678
500,3470.996
500,3334.728
500,3612.51
500,3736.068
500,3448.886
500,3670.016
500,3688.09
500,3376.652
500,3206.992
500,3669.342
500,3825.124
500,3449.52
500,3410.196
500,3720.008
500,3429.648
500,3439.01
500,3595.294
500,3487.142
500,3520.202
500,3717.642
500,3575.484
500,3769.754
500,3422.464
500,3504.07
500,3440.886
500,3409.034
500,3496.318
500,3527.322
500,3783.244
500,3548.196
500,3606.134
500,3305.114
500,3386.442
500,3438.868
500,3538.978
500,3540.918
500,3516.01
500,3274.406
500,3550.158
500,3667.488
500,3515.418
500,3335.286
500,3457.358
500,3364.67
500,3278.422
500,3656.168
500,3355.206
500,3374.314
500,3554.68
500,3347.886
500,3472.646
500,3608.3
500,3592.756
500,3479.418
500,3510.346
500,3411.938
500,3530.17
500,3499.398
500,3631.524
500,3186.612
500,3591.032
500,3442.372
500,3553.63
500,3446.854
500,3482.914
500,3377.102
500,3556.872
500,3608.446
500,3338.948
500,3598.794
500,3550.758
500,3709.468
500,3701.366
500,3350.152
500,3186.024
500,3648.368
500,3567.796
500,3448.568
500,3487.138
500,3518.38
500,3622.196
500,3562.568
500,3442.524
500,3680.434
500,3504.908
500,3603.28
500,3463.738
500,3461.682
500,3397.934
500,3225.04
500,3475.024
500,3594.138
500,3416.612
500,3527.614
500,3470.438
500,3486.6
500,3390.35
500,3495.856
500,3427.69
500,3454.096
500,3448.552
500,3505.586
500,3438.014
500,3499.896
500,3493.378
500,3694.666
500,3747.282
500,3377.64
500,3692.106
500,3325.754
500,3375.516
500,3368.874
500,3683.686
500,3491.162
500,3529.704
500,3233.608
500,3570.192
500,3258.846
500,3467.018
500,3348.18
500,3528.136
500,3609.02
500,3325.318
500,3345.568
500,3591.242
500,3419.182
500,3551.95
500,3364.1
500,3791.676
500,3423.65
500,3577.88
500,3486.93
500,3548.246
500,3705.292
500,3483.006
500,3675.926
500,3228.566
500,3418.052
500,3713.734
500,3539.94
500,3495.2
500,3457.396
500,3594.736
500,3586.116
500,3374.192
500,3404.034
500,3423.63
500,3823.262
500,3624.442
500,3434.034
500,3529.544
500,3456.844
500,3603.384
500,3346.106
500,3462.292
500,3424.906
500,3539.71
500,3545.414
500,3409.606
500,3665.73
500,3469.372
500,3254.166
500,3701.934
500,3554.098
500,3501.968
500,3380.946
500,3209.514
500,3613.234
500,3530.078
500,3377.99
500,3668.472
500,3428.048
500,3537.988
500,3513.704
500,3509.114
500,3282.722
500,3434.482
500,3505.658
500,3514.066
500,3512.438
500,3398.492
500,3354.708
500,3451.376
500,3553.556
500,3499.648
500,3606.354
500,3390.11
500,3559.846
500,3417.088
500,3567.168
500,3313.256
500,3566.422
500,3486.868
500,3456.488
500,3572.574
500,3519.11
500,3443.5
500,3390.956
500,3471.174
500,3468.06
500,3504.42
500,3491.46
500,3575.832
500,3767.404
500,3445.894
500,3517.482
500,3397.398
500,3735.468
500,3367.07
500,3706.948
500,3631.216
500,3420.322
500,3588.778
500,3478.784
500,3401.912
500,3520.3
500,3385.208
500,3449.226
500,3378.034
500,3510.694
500,3460
500,3546.568
500,3484.934
500,3272.574
500,3281.76
500,3460.904
500,3226.876
500,3434.42
500,3457.376
500,3410.9
500,3577.934
500,3544.312
500,3553.21
500,3485.072
500,3515.804
500,3570.938
500,3769.594
500,3515.124
500,3511.938
500,3562.986
500,3488.674
500,3423.224
500,3608.358
500,3415.452
500,3552.202
500,3558.396
500,3330.544
500,3434.406
500,3439.29
500,3215.402
500,3480.2
500,3435.828
500,3626.504
500,3460.156
500,3270.632
500,3402.954
500,3347.184
500,3491.714
500,3345.756
500,3570.098
500,3528.484
500,3480.386
500,3593.242
500,3505.64
500,3375.446
500,3379.052
500,3542.746
500,3636.392
500,3380.784
500,3367.95
500,3358.04
500,3614.518
500,3286.68
500,3441.586
500,3500.62
500,3383.588
500,3481.768
500,3592.716
500,3391.812
500,3441.964
500,3580.338
500,3529.978
500,3504.424
500,3589.276
500,3515.33
500,3464.094
500,3524.732
500,3710.932
500,3421.63
500,3543.454
500,3581.394
500,3506.268
500,3428.33
500,3493.632
500,3390.094
500,3364.27
500,3413.086
500,3382.96
500,3359.328
500,3564.39
500,3580.498
500,3469.936
500,3665.818
500,3439.532
500,3537.604
500,3675.348
500,3287.758
500,3486.94
500,3304.234
500,3571.55
500,3368.424
500,3384.22
500,3398.512
500,3451.352
500,3568.934
500,3488.96
500,3431.444
500,3295.758
500,3435.04
500,3348.654
500,3544.386
500,3451.152
500,3484.038
500,3410.706
500,3643.55
500,3489.93
500,3537.874
500,3500.386
500,3513.126
500,3597.058
500,3839.788
500,3488.84
500,3412.708
500,3198.452
500,3594.47
500,3234.326
500,3592.768
500,3367.652
500,3266.144
500,3251.034
500,3439.848
500,3525.854
500,3428.886
500,3719.734
500,3566.282
500,3612.434
500,3586.742
500,3554.666
500,3650.736
500,3364.874
500,3717.33
500,3476.286
500,3460.936
500,3814.96
500,3245.592
500,3393.358
500,3418.754
500,3620.296
500,3595.688
500,3417.04
500,3544.182
500,3353.082
500,3180.188
500,3460.412
500,3760.15
500,3469.956
500,3450.81
500,3705.152
500,3555.114
500,3503.034
500,3439.694
500,3345.334
500,3651.204
500,3643.28
500,3515.58
500,3512.602
500,3494.198
500,3683.062
500,3530.114
500,3532.782
500,3617.666
500,3650.978
500,3333.388
500,3551.428
500,3557.632
500,3359.188
500,3554.046
500,3592.846
500,3477.94
500,3653.224
500,3528.632
500,3387.506
500,3549.474
500,3620.202
500,3531.906
500,3447.688
500,3500.362
500,3579.06
500,3741.288
500,3412.702
500,3448.646
500,3518.3
500,3500.02
500,3644.27
500,3487.852
500,3500.804
500,3420.574
500,3458.76
500,3550.298
500,3590.662
500,3497.998
500,3417.14
500,3381.784
500,3594.41
500,3528.094
500,3375.294
500,3447.746
500,3438.546
500,3263.71
500,3528.858
500,3571.006
500,3404.054
500,3402.032
500,3570.242
500,3597.752
500,3378.47
500,3541.194
500,3359.474
500,3652.186
500,3449.062
500,3330.08
500,3389.38
500,3567.934
500,3500.768
500,3495.33
500,3685.01
500,3383.112
500,3319.43
500,3657.224
500,3521.742
500,3492.53
500,3452.7
500,3492.06
500,3971.166
500,3463.952
500,3544.696
500,3641.422
500,3555.434
500,3392.786
500,3409.076
500,3360.246
500,3671.87
500,3661.498
500,3609.692
500,3524.356
500,3429.91
500,3716.086
500,3516.242
500,3448.732
500,3573.25
500,3549.348
500,3552.804
500,3456.608
500,3346.802
500,3492.978
500,3402.344
500,3745.448
500,3206.178
500,3274.532
500,3484.17
500,3600.498
500,3546.594
500,3590.796
500,3290.938
500,3417.108
500,3527.052
500,3606.774
500,3703.218
500,3704.482
500,3493.27
500,3482.348
500,3338.084
500,3425.216
500,3518.286
500,3698.582
500,3541.66
500,3692.346
500,3397.972
500,3406.934
500,3495.21
500,3534.658
500,3439.508
500,3604.478
500,3352.134
500,3510.43
500,3532.858
500,3544.812
500,3290.132
500,3446.808
500,3399.48
500,3521.09
500,3580.786
500,3624.34
500,3478.344
500,3452.05
500,3804.276
500,3402.206
500,3513.954
500,3541.804
500,3834.564
500,3483.352
500,3537.684
500,3642.578
500,3544.268
500,3399.106
500,3779.932
500,3464.274
500,3377.102
500,3465.596
500,3487.116
500,3376.762
500,3577.932
500,3717.656
500,3517.082
500,3563.388
500,3509.512
500,3218.246
500,3520.794
500,3515.658
500,3547.484
500,3578.11
500,3548.174
500,3396.754
500,3446.948
500,3593.99
500,3337.526
500,3605.972
500,3334.942
500,3515.15
500,3794.056
500,3296.726
500,3248.642
500,3814.11
500,3243.43
500,3450.468
500,3647.278
500,3721.09
500,3406.888
500,3433.2
500,3540.276
500,3657.906
500,3599.04
500,3274.976
500,3488.602
500,3544.566
500,3616.098
500,3609.71
500,3638.554
500,3590.344
500,3597.366
500,3473.344
500,3525.038
500,3425.372
500,3552.09
500,3470.076
500,3466.748
500,3484.398
500,3353.352
500,3537.7
500,3406.65
500,3373.868
500,3377.498
500,3582.42
500,3569.738
500,3212.096
500,3463.19
500,3522.146
500,3560.702
500,3570.114
500,3760.472
500,3862.362
500,3630.79
500,3620.662
500,3564.064
500,3536.248
500,3509.584
500,3386.214
500,3426.542
500,3562.458
500,3385.964
500,3556.452
500,3562.478
500,3466.236
500,3690.278
500,3394.112
500,3516.84
500,3430.334
500,3746.82
500,3550.598
500,3571.588
500,3062.838
500,3460.304
500,3514.422
500,3813.498
500,3342.202
500,3407.228
500,3287.134
500,3480.474
500,3311.942
500,3582.106
500,3334.646
500,3583.874
500,3408.912
500,3636.812
500,3487.614
500,3927
500,3391.142
500,3716.65
500,3698
500,3676.732
500,3513.466
500,3322.916
500,3474.364
500,3484.7
500,3737.912
500,3403.262
500,3539.292
500,3658.548
500,3506.15
500,3559.702
500,3425.494
500,3649.308
500,3627.992
500,3760.692
500,3488.594
500,3459.044
500,3372.784
500,3493.902
500,3491.594
500,3431.486
500,3459.29
500,3474.934
500,3247.596
500,3749.028
500,3569.268
500,3326.01
500,3655.044
500,3620.042
500,3629.006
500,3554.556
500,3628.7
500,3444.642
500,3491.208
500,3715.224
500,3484.146
500,3336.71
500,3411.156
500,3259.834
500,3691.194
500,3424.652
500,3352.856
500,3295.512
500,3302.108
500,3710.286
500,3384.132
500,3396.706
500,3363.758
500,3541.748
500,3709.948
500,3625.496
500,3552.788
500,3547.99
500,3444.29
500,3617.42
500,3659.806
500,3305.362
500,3601.908
500,3584.294
500,3420.572
500,3418.746
500,3468.098
500,3572.504
500,3534.638
500,3287.572
500,3576.25
500,3520.506
500,3453.818
500,3444.012
500,3612.712
500,3481.574
500,3530.476
500,3432.17
500,3499.506
500,3590.942
500,3671.694
500,3643.144
500,3498.2
500,3428.344
500,3572.922
500,3316.91
500,3460.722
500,3528.91
500,3620.892
500,3313.698
500,3678.264
500,3434.34
500,3450.546
500,3401.128
500,3482.396
500,3405.488
500,3438.17
500,3460.598
500,3492.87
500,3534.03
500,3387.542
500,3501.104
500,3478.368
500,3477.384
500,3513.206
500,3707.74
500,3291.506
500,3460.298
500,3573.462
500,3328.638
500,3553.354
500,3537.872
500,3478.146
500,3542.06
500,3650.84
500,3473.294
500,3536.274
500,3406.676
500,3502.786
500,3411.874
500,3508.976
500,3411.052
500,3627.49
500,3408.182
500,3473.904
500,3504.472
500,3240.526
500,3653.288
500,3409.15
500,3571.526
500,3595.848
500,3522.936
500,3704.546
500,3488.248
500,3443.314
500,3457.828
500,3498.276
500,3745.472
500,3312.654
500,3601.1
500,3786.848
500,3413.766
500,3569.372
500,3501.418
500,3384.074
500,3504.42
500,3477.912
500,3533.586
500,3479.646
500,3686.79
500,3319.202
500,3421.904
500,3456.552
500,3559.918
500,3484.706
500,3634.22
500,3320.224
500,3507.766
500,3454.506
500,3432.974
500,3292.664
500,3414.354
500,3302.928
500,3691.168
500,3471.406
500,3289.182
500,3327.632
500,3668.682
500,3487.406
500,3274.428
500,3680.266
500,3467.638
500,3549.794
500,3423.294
500,3676.29
500,3666.846
500,3281.828
500,3434.294
500,3285.956
500,3586.266
500,3441.456
500,3511.736
500,3329.01
500,3454.368
500,3407.774
500,3576.524
500,3515.972
500,3558.212
500,3537.706
500,3466.486
500,3478.02
500,3560.69
500,3507.14
500,3633.67
500,3520.512
500,3306.078
500,3529.072
500,3578.954
500,3625.832
500,3585.21
500,3437.108
500,3404.238
500,3657.156
500,3436.056
500,3596.266
500,3385.986
500,3692.846
500,3317.47
500,3383.334
500,3443.848
500,3509.866
500,3612.398
500,3517.474
500,3678.396
500,3425.96
500,3619.144
500,3639.682
500,3575.442
500,3477.186
500,3420.322
500,3854.298
500,3361.028
500,3427.838
500,3714.116
500,3524.386
500,3592.096
500,3652.824
500,3616.038
500,3423.438
500,3483.46
500,3437.504
500,3758.128
500,3274.464
500,3361.952
500,3481.066
500,3531.734
500,3567.502
500,3386.7
500,3461.808
500,3447.812
500,3594.426
500,3534.706
500,3517.62
500,3445.028
500,3372.412
500,3500.258
500,3390.768
500,3578.638
500,3591.99
500,3691.926
500,3629.248
500,3533.444
500,3475.5
500,3637.824
500,3588.592
500,3531.646
500,3469.938
500,3559.262
500,3333.1
500,3410.368
500,3371.112
500,3429.76
500,3541.324
500,3436.12
500,3437.59
500,3483.49
500,3512.384
500,3820.696
500,3561.754
500,3706.782
500,3525.074
500,3673.872
500,3490.564
500,3382.288
500,3438.18
500,3352.758
500,3587.082
500,3587.08
500,3585.124
500,3650.084
500,3386.354
500,3599.552
500,3568.38
500,3580.83
500,3417.55
500,3415.964
500,3423.444
500,3383.284
500,3502.53
500,3425.876
500,3414.944
500,3579.746
500,3511.356
500,3527.894
500,3579.644
500,3480.482
500,3310.994
500,3470.714
500,3526.924
500,3580.582
500,3514.93
500,3685.648
500,3706.526
500,3542.546
500,3435.452
500,3472.412
500,3528.134
500,3437.876
500,3365.06
500,3336.338
500,3520.882
500,3384.1
500,3627.656
500,3286.03
500,3287.128
500,3503.624
500,3395.384
500,3489.714
500,3491.058
500,3327.396
500,3688.484
500,3413.054
500,3433.162
500,3522.862
500,3506.516
500,3354.486
500,3382.698
500,3431.756
500,3511.418
500,3551.872
500,3393.112
500,3423.766
500,3425.524
500,3382.308
500,3851.13
500,3565.812
500,3564.718
500,3560.994
500,3516.014
500,3427.548
500,3516.042
500,3456.616
500,3461.166
500,3425.692
500,3421.108
500,3335.024
500,3505.866
500,3427.466
500,3442.372
500,3649.37
500,3717.838
500,3626.44
500,3575.698
500,3457.882
500,3676.216
500,3559.428
500,3380.02
500,3433.378
500,3560.528
500,3566.372
500,3518.754
500,3640.562
500,3721.862
500,3262.818
500,3367.55
500,3980.854
500,3608.776
500,3400.096
500,3545.044
500,3562.584
500,3635.666
500,3588.834
500,3519.158
500,3309.102
500,3485.58
500,3462.866
500,3542.102
500,3461.504
500,3639.968
500,3429.846
500,3456.976
500,3407.968
500,3744.96
500,3361.038
500,3278.048
500,3513.202
500,3491.258
500,3189.298
500,3827.536
500,3604.532
500,3575.436
500,3412.248
500,3467.318
500,3592.214
500,3625.268
500,3646.866
500,3520.542
500,3523.452
500,3539.6
500,3503.018
500,3256.11
500,3788.134
500,3515.194
500,3670.532
500,3580.87
500,3529.464
500,3575.912
500,3475.088
500,3507.76
500,3408.624
500,3556.244
500,3300.024
500,3440.57
500,3675.746
500,3614.756
500,3493.352
500,3511.046
500,3532.092
500,3447.33
500,3356.446
500,3381.386
500,3626.132
500,3641.24
500,3262.504
500,3585.724
500,3568.264
500,3345.01
500,3355.76
500,3442.748
500,3409.134
500,3407.332
500,3518.598
500,3576.422
500,3748.884
500,3632.868
500,3609.398
500,3463.882
500,3430.486
500,3338.14
500,3546.238
500,3353.33
500,3545.32
500,3584.398
500,3605.766
500,3229.922
500,3473.858
500,3449.04
500,3424.178
500,3362.348
500,3509.83
500,3307.07
500,3488.892
500,3727.89
500,3361.846
500,3617.386
500,3615.6
500,3609.914
500,3381.368
500,3354.658
500,3401.598
500,3357.832
500,3601.854
500,3424.498
500,3513.184
500,3485.752
500,3451.136
500,3609.874
500,3783.312
500,3484.6
500,3374.84
500,3466.168
500,3533.836
500,3604.46
500,3463.378
500,3540.502
500,3463.406
500,3509.118
500,3358.234
500,3370.502
500,3610.71
500,3462.292
500,3497.554
500,3566.19
500,3253.964
500,3337.104
500,3693.33
500,3582.238
500,3463.674
500,3627.458
500,3574.538
500,3639.334
500,3500.178
500,3370.594
500,3498.692
500,3600.766
500,3449.26
500,3460.37
500,3417.598
500,3625.422
500,3517.354
500,3692.614
500,3431.124
500,3618.4
500,3356.856
500,3455.618
500,3710.996
500,3543.902
500,3487.06
500,3417.652
500,3604.866
500,3615.042
500,3524.342
500,3404.812
500,3487.304
500,3408.994
500,3405.548
500,3445.328
500,3544.436
500,3518.81
500,3530.198
500,3531.238
500,3389.642
500,3399.398
500,3357.852
500,3354.57
500,3469.898
500,3521.828
500,3557.348
500,3610.994
500,3668.604
500,3403.628
500,3372.192
500,3670.9
500,3582.394
500,3559.082
500,3332.568
500,3701.332
500,3800.652
500,3829.71
500,3479.248
500,3486.292
500,3438.562
500,3674.1
500,3542.818
500,3533.956
500,3422.308
500,3317.15
500,3672.674
500,3571.366
500,3490.994
500,3474.084
500,3532.02
500,3483.26
500,3455.532
500,3446.29
500,3649.402
500,3374.652
500,3509.168
500,3600.412
500,3457.376
500,3365.584
500,3312.666
500,3277.284
500,3586.894
500,3755.82
500,3422.32
500,3357.328
500,3304.5
500,3502.328
500,3754.826
500,3405.58
500,3473.054
500,3500.604
500,3667.546
500,3406.878
500,3410.924
500,3431.986
500,3385.786
500,3512.69
500,3339.164
500,3502.502
500,3422.512
500,3466.594
500,3501.52
500,3434.522
500,3414.404
500,3616.02
500,3501.526
500,3474.178
500,3368.526
500,3385.802
500,3472.258
500,3414.008
500,3712.944
500,3395.36
500,3570.04
500,3434.578
500,3455.894
500,3779.276
500,3377.764
500,3483.854
500,3466.372
500,3443.498
500,3614.896
500,3423.9
500,3576.044
500,3448.698
500,3631.49
500,3512.09
500,3583.098
500,3476.924
500,3597.464
500,3360.04
500,3217.902
500,3380.994
500,3481.52
500,3515.426
500,3567.806
500,3663.436
500,3284.558
500,3594.692
500,3499.682
500,3375.966
500,3573.548
500,3568.846
500,3497.622
500,3715.342
500,3478.734
500,3403.382
500,3404.398
500,3408.518
500,3666.364
500,3830.718
500,3550.282
500,3177.872
500,3528.574
500,3477.24
500,3348.654
500,3596.85
500,3345.616
500,3423.096
500,3530.892
500,3458.334
500,3538.116
500,3377.578
500,3452.698
500,3565.754
500,3445.554
500,3321.188
500,3702.96
500,3507.824
500,3351.742
500,3691.002
500,3475.436
500,3383
500,3618.12
500,3505.168
500,3496.926
500,3451.326
500,3344.284
500,3750.098
500,3579.558
500,3607.328
500,3620.438
500,3543.516
500,3724.928
500,3326.084
500,3427.526
500,3458.058
500,3447.714
500,3441.976
500,3463.576
500,3505.172
500,3429.246
500,3593.9
500,3540.552
500,3647.51
500,3549.09
500,3503.328
500,3559.738
500,3590.096
500,3648.622
500,3599.056
500,3556.444
500,3333.758
500,3655.77
500,3664.744
500,3435.28
500,3651.454
500,3586.108
500,3351.828
500,3537.906
500,3690.442
500,3461.702
500,3532.802
500,3499.706
500,3332.952
500,3361.002
500,3415.062
500,3446.278
500,3708.756
500,3413.448
500,3542.902
500,3525.562
500,3553.534
500,3404.21
500,3274.282
500,3644.104
500,3565.084
500,3500.808
500,3523.594
500,3413.056
500,3407.73
500,3536.514
500,3540.84
500,3520.05
500,3351.82
500,3558.99
500,3531.488
500,3631.116
500,3555.262
500,3432.44
500,3466.086
500,3228.69
500,3486.656
500,3413.666
500,3651.968
500,3496.494
500,3677.306
500,3782.958
500,3526.098
500,3820.048
500,3509.918
500,3547.586
500,3517.116
500,3589.914
500,3350.566
500,3461.956
500,3341.246
500,3768.46
500,3446.676
500,3433.392
500,3551.916
500,3389.782
500,3296.85
500,3387.96
500,3298.268
500,3683.738
500,3430.05
500,3337.538
500,3588.978
500,3683.14
500,3407.68
500,3548.388
500,3554.968
500,3527.366
500,3548.104
500,3439.792
500,3399.726
500,3501.362
500,3439.66
500,3503.686
500,3676.45
500,3646.874
500,3655.56
500,3634.12
500,3366.546
500,3448.308
500,3530.656
500,3456.156
500,3495.662
500,3459.716
500,3406.994
500,3359.132
500,3375.596
500,3663.838
500,3328.734
500,3481.368
500,3270.958
500,3421.288
500,3693.494
500,3623.326
500,3387.68
500,3425.456
500,3406.912
500,3549.428
500,3563.928
500,3468.408
500,3434.87
500,3402.798
500,3532.084
500,3554.412
500,3399.308
500,3526.15
500,3612.694
500,3340.526
500,3784.842
500,3498.162
500,3512.316
500,3911.68
500,3460.484
500,3396.052
500,3407.478
500,3453.762
500,3470.512
500,3469.234
500,3462.334
500,3522.04
500,3310.07
500,3471.506
500,3526.79
500,3597.64
500,3555.148
500,3653.608
500,3434.926
500,3539.812
500,3821.492
500,3322.648
500,3598.824
500,3697.908
500,3438.938
500,3458.296
500,3468.732
500,3586.676
500,3460.164
500,3389.584
500,3624.36
500,3395.02
500,3475.924
500,3725.09
500,3327.14
500,3657.548
500,3452.142
500,3447.552
500,3604.696
500,3437.538
500,3463.872
500,3594.108
500,3254.742
500,3447.37
500,3534.902
500,3480.724
500,3489.284
500,3581.856
500,3533.888
500,3381.156
500,3477.81
500,3314.534
500,3301.704
500,3516.59
500,3561.67
500,3916.294
500,3351.164
500,3708.788
500,3558.27
500,3581.228
500,3588.106
500,3443.456
500,3609.48
500,3472.81
500,3476.006
500,3492.9
500,3882.472
500,3493.174
500,3532.332
500,3433.25
500,3570.022
500,3557.524
500,3516.962
500,3534.746
500,3683.214
500,3365.228
500,3542.29
500,3481.818
500,3612.064
500,3388.946
500,3364.902
500,3433.486
500,3448.75
500,3455.136
500,3602.02
500,3586.058
500,3489.334
500,3555.872
500,3545.342
500,3694.35
500,3717.59
500,3466.43
500,3385.87
500,3627.156
500,3416.178
500,3455.228
500,3731.32
500,3794.674
500,3324.364
500,3418.138
500,3509.914
500,3525.914
500,3633.104
500,3514.796
500,3450.51
500,3519.16
500,3631.544
500,3454.378
500,3453.106
500,3505.676
500,3416.266
500,3616.146
500,3512.498
500,3560.146
500,3462.514
500,3554.014
500,3537.796
500,3544.744
500,3468.492
500,3596.154
500,3512.402
500,3370.22
500,3629.724
500,3570.816
500,3417.324
500,3438.448
500,3309.684
500,3484.376
500,3550.148
500,3372.908
500,3554.126
500,3631.464
500,3435.952
500,3517.052
500,3492.382
500,3494.354
500,3338.464
500,3612.398
500,3585.866
500,3266.804
500,3481.628
500,3235.252
500,3599.614
500,3586.446
500,3387.064
500,3349.84
500,3434.93
500,3373.724
500,3425.842
500,3599.072
500,3501.23
500,3357.046
500,3531.07
500,3731.38
500,3309.12
500,3384.042
500,3545.252
500,3460.636
500,3373.39
500,3663.908
500,3591.196
500,3530.994
500,3492
500,3542.432
500,3372.786
500,3447.19
500,3427.662
500,3342.54
500,3567.76
500,3559.972
500,3547.078
500,3485.428
500,3472.18
500,3429.678
500,3314.784
500,3643.09
500,3707.844
500,3436.508
500,3352.724
500,3421.848
500,3635.764
500,3539.954
500,3394.272
500,3427.714
500,3697.108
500,3582.122
500,3329.04
500,3369.73
500,3498.122
500,3817.78
500,3329.118
500,3395.402
500,3430.28
500,3414.952
500,3520.05
500,3675.928
500,3473.556
500,3839.256
500,3443.308
500,3440.982
500,3522.77
500,3493.316
500,3544.3
500,3338.098
500,3387.56
500,3544.952
500,3624.228
500,3609.046
500,3300.236
500,3563.706
500,3557.264
500,3563.276
500,3479.462
500,3085.88
500,3386.868
500,3447.762
500,3828.808
500,3408.564
500,3615.202
500,3426.04
500,3369.076
500,3599.892
500,3558.074
500,3439.266
500,3357.426
500,3551.898
500,3392.536
500,3498.308
500,3398.608
500,3519.152
500,3540.572
500,3529.92
500,3498.556
500,3625.27
500,3689.698
500,3510.11
500,3396.682
500,3633.724
500,3889.422
500,3591.544
500,3475.686
500,3520.28
500,3348.954
500,3638.166
500,3152.684
500,3505.938
500,3624.436
500,3378.648
500,3627.154
500,3550.818
500,3606.602
500,3611.226
500,3604.474
500,3518.372
500,3653.34
500,3300.48
500,3534.486
500,3645.906
500,3463.978
500,3493.246
500,3598.176
500,3499.764
500,3777.452
500,3517.612
500,3451.252
500,3418.088
500,3610.414
500,3399.166
